business_status|geometry|icon|icon_background_color|icon_mask_base_uri|name|photos|place_id|rating|reference|scope|types|user_ratings_total|vicinity|opening_hours|plus_code|price_level|permanently_closed|lat|lon
OPERATIONAL|POINT (-78.51938899999999 -0.212157)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Claro de luna música para bodas y eventos|"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106836025541448999264"">Claro de luna música para bodas y eventos</a>'], 'photo_reference': 'AUjq9jkfxF7_utRf-GevSJO5zkdmRnR2dPiI0umbGxS12rCCD2APflZyK-OE9B89NraqPCAe7D2VH_9oWCsEr8Ilh_SW0uUfR9SIKpPkh47IaHDBS4LvQ8i5sqqeD9ZLFEmE8up6Wa2LQMibbQfbDzeYDDie3z5XQKPXpcoZtMzozTzoiaOT', 'width': 1932}]"|ChIJ_21VTAOb1ZERHCR7AW8njNQ||ChIJ_21VTAOb1ZERHCR7AW8njNQ|GOOGLE|['bar', 'point_of_interest', 'establishment']||Juan Jose Soto, Quito|{'open_now': True}|{'compound_code': 'QFQJ+46 Quito, Ecuador', 'global_code': '67F3QFQJ+46'}|||-0.212157|-78.51938899999999
OPERATIONAL|POINT (-78.519565 -0.2130641)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Mavy Steak House||ChIJR0z-A0ib1ZERSWq-uBn0cdY||ChIJR0z-A0ib1ZERSWq-uBn0cdY|GOOGLE|['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']||QFPJ+Q5F, L.De Cepeda, Quito|{'open_now': False}||||-0.2130641|-78.519565
OPERATIONAL|POINT (-78.5195111 -0.2136723)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Licoreria Enguenio Espejo|"[{'height': 1728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114376960966979188437"">Licoreria Enguenio Espejo</a>'], 'photo_reference': 'AUjq9jmIkiGTw0aiEc6g4xZVprlBmVWrF0Zb2AuXEmlW3IczxKCrck3SVucxahySG7oPwhuEISPI5ILQS-TPtq2kiIX7hxhlEdFCSxbTMyzPkGZpy_-WWYaXYvOZ0_8QtytYBsXygHTJEe1d-GhLZfZCqxcQt87gZf9QQT9dZWZi17gqQVdr', 'width': 3936}]"|ChIJSQnMGm2b1ZERCHcEUeb9q-I||ChIJSQnMGm2b1ZERCHcEUeb9q-I|GOOGLE|['bar', 'point_of_interest', 'establishment']||Gertrudis Avalos, Quito|{'open_now': False}|{'compound_code': 'QFPJ+G5 Quito, Ecuador', 'global_code': '67F3QFPJ+G5'}|||-0.2136723|-78.5195111
OPERATIONAL|POINT (-78.5262954 -0.2181081)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Ruta 66|"[{'height': 1468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107116489061088096485"">Edinson Rivera</a>'], 'photo_reference': 'AUjq9jlotOK_goOmlF8DCmlUCVqnpYeQUQpqFXGEltZ2k2yi9fGVHT4ARc0Hidett0NRLlKUbMkMGc0qD-rQMhkbQzKP3zFl2upRCrROTV3b5jmN_D5ip4ib98K1HjfkT47bhcaLJA8Ekbxn-4gm-z6MilKmbZARimWrgnlyJaoTba6c8gdg', 'width': 3264}]"|ChIJveXNCfWb1ZERPmiN3MXe020||ChIJveXNCfWb1ZERPmiN3MXe020|GOOGLE|['bar', 'point_of_interest', 'establishment']||QFJF+QF4, 11 de Noviembre, Quito|{'open_now': True}||||-0.2181081|-78.5262954
OPERATIONAL|POINT (-78.517533 -0.2123835)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Jgst||ChIJ_TcKJFWb1ZERw1r4zYsvYHQ||ChIJ_TcKJFWb1ZERw1r4zYsvYHQ|GOOGLE|['bar', 'point_of_interest', 'establishment']||QFQJ+2XW, Quito|||||-0.2123835|-78.517533
OPERATIONAL|POINT (-78.5238251 -0.2207099)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Aqui Estoy||ChIJNW4bhOSZ1ZERSxiumDJMSgY||ChIJNW4bhOSZ1ZERSxiumDJMSgY|GOOGLE|['bar', 'point_of_interest', 'establishment']||Huayna-Capac &, Eloy Alfaro||{'compound_code': 'QFHG+PF Quito, Ecuador', 'global_code': '67F3QFHG+PF'}|||-0.2207099|-78.5238251
OPERATIONAL|POINT (-78.51491949999999 -0.2141969)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|LICORERIA EL AMANECER|"[{'height': 894, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114615934236203151795"">Jonathan Loor</a>'], 'photo_reference': 'AUjq9jm8cvz5Aemwg8q6ya09daBKWxCBt3vSy_nwwvzCkeKRYexEBeLB634oeETwtQH73oXvDxQgxgNtMEqTCOPJSaeBPqvddfx9eRfX2tHsf6Px77et6knnYrXqrba-ViLj9XdXu8Puch7jfPcM7j1gdYYR0PukVwzuj5ds1xbqtkynR4E8', 'width': 697}]"|ChIJobBN0NCb1ZERjO5xMhc65J4|5.0|ChIJobBN0NCb1ZERjO5xMhc65J4|GOOGLE|['bar', 'point_of_interest', 'establishment']|3.0|Babahoyo, Quito|{'open_now': True}|{'compound_code': 'QFPP+82 Quito, Ecuador', 'global_code': '67F3QFPP+82'}|||-0.2141969|-78.51491949999999
OPERATIONAL|POINT (-78.5133458 -0.215461)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Imbabura|"[{'height': 3240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117759435317884626414"">jose manuel duran</a>'], 'photo_reference': 'AUjq9jn81pqzaJmQRVmnmk2MIa9So8IxP7ZWWg-6bkEtMU9-trIRZ6HVLcaoa91i3-DMOBGcyhgVi158V7oJM3qQBuQXriLNGSSw4kh7H9BeVmnlJNsy6e_wH6Tph9IqUihHsXe2V57XdUldAMJX3Wery6U4oXahMyaM46C1_jI-NB9QzeAg', 'width': 4320}]"|ChIJ9bhPMMqb1ZEROeEBLyYsTnU|5.0|ChIJ9bhPMMqb1ZEROeEBLyYsTnU|GOOGLE|['bar', 'point_of_interest', 'establishment']|1.0|QFMP+RM6, Quito|||||-0.215461|-78.5133458
OPERATIONAL|POINT (-78.51758219999999 -0.2210066)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Yahuarcocha|"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107504970286080433843"">GabY GuamaN</a>'], 'photo_reference': 'AUjq9jnfHvImDkQerCiN5s0Rnp6hQkhmD9mozrO8smB3AjvFy03oFx_cafrIDT624rOVOMID_zLnQNibH2YFGAXm5KrqbR7SGf7qKmPhtoAZSZ3Ft7-KzMEuInpgYekoVoBXh-PNe8LV2BXmA2iPKjS67bADtdGqB9-8qgtIXiV1g5sQoqCU', 'width': 4000}]"|ChIJK1l-AueZ1ZERAVgl_EK79bI|4.0|ChIJK1l-AueZ1ZERAVgl_EK79bI|GOOGLE|['bar', 'point_of_interest', 'establishment']|4.0|QFHJ+HXV, Quito|||||-0.2210066|-78.51758219999999
OPERATIONAL|POINT (-78.5122754 -0.2155773)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|EDISON BAQUERO||ChIJ3xjFVFmb1ZERVcD3zV1r_3U||ChIJ3xjFVFmb1ZERVcD3zV1r_3U|GOOGLE|['bar', 'point_of_interest', 'establishment']||QFMQ+Q39, Cotopaxi, Quito|||||-0.2155773|-78.5122754
OPERATIONAL|POINT (-78.51661639999999 -0.2213671)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|La Gaviota||ChIJhXvJTMeZ1ZER8O2JNh6tLTs||ChIJhXvJTMeZ1ZER8O2JNh6tLTs|GOOGLE|['bar', 'point_of_interest', 'establishment']||Rocafuerte 1-171, Quito|{'open_now': False}|{'compound_code': 'QFHM+F9 Quito, Ecuador', 'global_code': '67F3QFHM+F9'}|||-0.2213671|-78.51661639999999
OPERATIONAL|POINT (-78.5192694 -0.2234922)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet|Salsa Pa'l Barrio|"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107642991451214526562"">Soimara Manzano</a>'], 'photo_reference': 'AUjq9jn3M1FyTTuQKe8Vv3ZT4uQ808Syi5aRklcS8ZHE04flLCoZefsUrz0KbERxcewAhU-ac3q4ZW8aABWZi1ASTCGDC-I1GR3gRFD0BQ4J0T8tSf8aV4257hQDj24_hoWHsjA3XWkH_mA-8DVitbFvnbDNfWDzYuQeY2Yeqs5LC4vKF5oL', 'width': 3120}]"|ChIJrw25f9eZ1ZERwXi1sB0fjYQ|4.9|ChIJrw25f9eZ1ZERwXi1sB0fjYQ|GOOGLE|['bar', 'point_of_interest', 'establishment']|14.0|e Imbabura, Rafael Barahona S4 - 156, Quito|{'open_now': False}|{'compound_code': 'QFGJ+J7 Quito, Ecuador', 'global_code': '67F3QFGJ+J7'}|||-0.2234922|-78.5192694
OPERATIONAL|POINT (-78.5098048 -0.2190947)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|En-Dulce|"[{'height': 818, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107706356083028607877"">En-Dulce</a>'], 'photo_reference': 'AUjq9jlJJTh955z1osBsfxoktuQv5Mj-hHCVRBocl2yNxLAwdo8ljgA6P6P91BCpHD2qkDG21R-HTqnGSleStZ_dnLcxO5BXV8rf5VTBwZz5hKdK7b4l2eQ_5qMc4YUaE0-oAKa4oSSpkuikc55o0yxV9Pz44Uz-QG01Cn-jo5c_Z36Hga56', 'width': 1237}]"|ChIJoSx6Dyia1ZERGyf1N3CA_iU|4.6|ChIJoSx6Dyia1ZERGyf1N3CA_iU|GOOGLE|['bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']|430.0|José Joaquín Olmedo Oe3-26 y, Quito|{'open_now': True}|{'compound_code': 'QFJR+93 Quito, Ecuador', 'global_code': '67F3QFJR+93'}|1.0||-0.2190947|-78.5098048
OPERATIONAL|POINT (-78.50410910000001 -0.2129042)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panadería Arenas Local||ChIJ9zD9hiSa1ZERQkxDseFH7eQ|4.1|ChIJ9zD9hiSa1ZERQkxDseFH7eQ|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|55.0|Calle, Juan Larrea N13-75, Quito|{'open_now': True}|{'compound_code': 'QFPW+R9 Quito, Ecuador', 'global_code': '67F3QFPW+R9'}|2.0||-0.2129042|-78.50410910000001
OPERATIONAL|POINT (-78.52534469999999 -0.2071409)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panadería|"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111902936460815888737"">Carlos Ntn</a>'], 'photo_reference': 'AUjq9jlm5y5YxyTYzhKu6e-XVj0IEmEmuDWYNCgVMW8PuOIo794A3fg9TUf_lyIAGtVY15e8kJ7nGxugExk8J40xQQdpygHomU1G-2C_KrzYkEvEzzrEhwlYK1_RV_TWJVolCcLQ-9Qi6z6vdYCV8uPMjlrKFH1zINu4KUfY4qu9-yzj5RLR', 'width': 1920}]"|ChIJKamd6Gmb1ZERH-GA7gVoHs8|4.8|ChIJKamd6Gmb1ZERH-GA7gVoHs8|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|4.0|QFVF+4VR, Quito|{'open_now': True}||||-0.2071409|-78.52534469999999
CLOSED_TEMPORARILY|POINT (-78.5230254 -0.2116891)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|"Pandadería ""La Zabrosita"""||ChIJ8-A0LpKb1ZERgxKfB2Fg5Tg|4.0|ChIJ8-A0LpKb1ZERgxKfB2Fg5Tg|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|1.0|QFQG+8QH, Quito||||True|-0.2116891|-78.5230254
OPERATIONAL|POINT (-78.52075719999999 -0.2072476)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panaderia, MICROMERCADO EL PAN NUESTRO, Pasteleria, Horneado de Pavos|"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115513081512695900067"">Panaderia, MICROMERCADO EL PAN NUESTRO, Pasteleria, Horneado de Pavos</a>'], 'photo_reference': 'AUjq9jn82oLZyJAnPQNKtWlHKXGZDG3phENRGiyNoMnivHFmZNasEHekOE031KVg3-Fo0lCrnb6le1qsSBA_Y2ofEOtZFbG8QjQXFQJG-N5-wEaPV5ryCu8b1hTNeCSlhXwvmLnObzBgTvT4O0Bq6GsQTe-t39dc1rdFMVz0lMfvYKrV_omY', 'width': 1440}]"|ChIJ55p5cfKb1ZER5Y20TKJi5Ao|4.5|ChIJ55p5cfKb1ZER5Y20TKJi5Ao|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|6.0|Alvaro de Cevallos, Quito|{'open_now': True}|{'compound_code': 'QFVH+4M Quito, Ecuador', 'global_code': '67F3QFVH+4M'}|||-0.2072476|-78.52075719999999
OPERATIONAL|POINT (-78.5217275 -0.2058888)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|MCake|"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113624789379322204286"">M Cake</a>'], 'photo_reference': 'AUjq9jkUGo63qUcGfvh1yrmA3Nqv6xace7coF3HFIgPq0OXoNgaf27iIKGznb61YUnaHOBG9XEj8163dms8ENfxWSa_oDtEeRVAdWlug8Ooxr2L6tgw0LAa0FUug2rtCEgOdnhkZvbuA62Xh_CzKN6c9XT_VyvPoRM5cf5yyRgXs5VVRE4uP', 'width': 640}]"|ChIJyRu3VEWb1ZERL7bmFaMEK_4||ChIJyRu3VEWb1ZERL7bmFaMEK_4|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']||Pasaje Primero de Mayo, Quito|{'open_now': True}|{'compound_code': 'QFVH+J8 Quito, Ecuador', 'global_code': '67F3QFVH+J8'}|||-0.2058888|-78.5217275
CLOSED_TEMPORARILY|POINT (-78.51870319999999 -0.2090985)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panadería 1||ChIJa6yCk3qb1ZERGMMOF_BeCzA||ChIJa6yCk3qb1ZERGMMOF_BeCzA|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']||QFRJ+9G7, Guatemala, Quito||||True|-0.2090985|-78.51870319999999
OPERATIONAL|POINT (-78.5186349 -0.2089724)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Super Pan|"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108356974356377122219"">Super Pan</a>'], 'photo_reference': 'AUjq9jnrINaMGOrW_mPODxXMr9nY0cpazVzGuJwUF57AFkTPoXU1zNtxwDhEY4srMAtsiJM7q2neLQIHSc10FuAC2o37VR9kJIwkpEZtCRnc-ruV_k-3gC3EqOYzHifoZbz7S8gNGnR4I-FQr-9iBFT6hWzD5rPRKy2hvIxdo_gKnl4qFjKL', 'width': 4128}]"|ChIJU6bH8eab1ZERS-tP6XsZ_6c|4.6|ChIJU6bH8eab1ZERS-tP6XsZ_6c|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|17.0|Guatemala, Quito|{'open_now': True}|{'compound_code': 'QFRJ+CG Quito, Ecuador', 'global_code': '67F3QFRJ+CG'}|||-0.2089724|-78.5186349
OPERATIONAL|POINT (-78.5191217 -0.2147393)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Arte en Chocolate|"[{'height': 2887, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116479356409026865968"">arte en chocolate</a>'], 'photo_reference': 'AUjq9jlQ9cXgRjNpOoZOhK8OavPQzcQmqh6JdgIgrhf902NQ6plVx9hf74EHZ6G94uHM6GNPe5gOPobfi5QNPnlaUDh9R2addQ7jmox9BF_GP8aXe__kbSjoeD_F0SQeRMKZZb2NE3KTnruDtFnik3b5ipnV3mJPBh0j9OB3rritcCAU6mpV', 'width': 1312}]"|ChIJwfoLlVib1ZERs7n3V8G30l8|5.0|ChIJwfoLlVib1ZERs7n3V8G30l8|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|6.0|Baños, Quito|{'open_now': True}|{'compound_code': 'QFPJ+49 Quito, Ecuador', 'global_code': '67F3QFPJ+49'}|||-0.2147393|-78.5191217
OPERATIONAL|POINT (-78.51900479999999 -0.2153004)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panadería MIS DELICIAS|"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115620760541328934303"">Antonio Monar</a>'], 'photo_reference': 'AUjq9jlqXldlbH_GBr-fojd99UT1scNbSSxTQRD8tw4xTpguy6eqlJfI8wpoGAwiG0XaoF3tobULZQvrh57LA4Lci9wxv2r_05W_3DVerIIQH_UspSh8lpaNd3JDJd2mWbOnDFTrkcZbE0SpQ4SuOfRuYKluH6zQ-TLTHxFr0k01VkFSrhO3', 'width': 4128}]"|ChIJiwr4nSya1ZERtEevWyep5cU|4.3|ChIJiwr4nSya1ZERtEevWyep5cU|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|35.0|Baños N3-99, Quito|{'open_now': True}|{'compound_code': 'QFMJ+V9 Quito, Ecuador', 'global_code': '67F3QFMJ+V9'}|||-0.2153004|-78.51900479999999
OPERATIONAL|POINT (-78.5175343 -0.2127403)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|MoriHouse|"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116836379218658512476"">Gabby Sandoval</a>'], 'photo_reference': 'AUjq9jkCN-gWdnpmv8RlEcu1v4bdtNgVEQTtr8VIiiabZLF1UvTPo2UN72zcQahNU5nIIVgLbLyLdBFGdMhytVqluhHVjah-XJn9tIjXSoIzwVVB3K4bB5wSXHe1kOI4qK2M-hDQjMJOXXctskNeoqV6OKC-8y4r562jRy-0WG6X1JqbtYjb', 'width': 1080}]"|ChIJAYzSBD-b1ZERAbpV1jWfNH0|5.0|ChIJAYzSBD-b1ZERAbpV1jWfNH0|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|1.0|Baños &, Quito||{'compound_code': 'QFPJ+WX Quito, Ecuador', 'global_code': '67F3QFPJ+WX'}|||-0.2127403|-78.5175343
OPERATIONAL|POINT (-78.5237547 -0.218345)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Casa antonio|"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104843923455976093793"">Cesar Chango</a>'], 'photo_reference': 'AUjq9jmQaKfh9XWASm7zda6dQqPO8I_3wuSHpIaLgAY83kiqjsTdx7Z7q3KtVhladjiqKglMrJKbdbgsD4zuJlrtAnfuZidCExz3IjAF-dSBz2vjx60gxoOamn8YZFoV-a4AlnjMG1USfshQg1WVfA_7Y0iiMKjKrUWzAL3dC0NB9WaqQvkF', 'width': 4128}]"|ChIJV1Q7ptWb1ZERc4ALdUMHEUc|4.1|ChIJV1Q7ptWb1ZERc4ALdUMHEUc|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|14.0|QFJG+MF9, livertad y agurico, Aguarico & La Libertad, Quito|||1.0||-0.218345|-78.5237547
OPERATIONAL|POINT (-78.51344449999999 -0.2104879)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panadería y Pastelería CakeFrut|"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108026016217348486429"">Panadería y Pastelería CakeFrut</a>'], 'photo_reference': 'AUjq9jl9-Y1iwMuUduLTzcmwipdnTduDhwxGEM2kFEkx8zxvQRKEv6soXrrbh-Mag3hjo-POxVl7lji2-MTRIO1ntgk4Hq054jrM7D18BZKTTJ1Xn6C7KPuugn_jWD8hROdV4M0uB5AgNq6hA0OxP2-_Lrmw6tGZAAorTUhYIg79nWMVdiNt', 'width': 3464}]"|ChIJabb3qvGb1ZERLaIQQSmVU18|5.0|ChIJabb3qvGb1ZERLaIQQSmVU18|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|2.0|Buga 12-31 y, Quito|{'open_now': True}|{'compound_code': 'QFQP+RJ Quito, Ecuador', 'global_code': '67F3QFQP+RJ'}|||-0.2104879|-78.51344449999999
OPERATIONAL|POINT (-78.512481 -0.2102855)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panificadora GOLDEN|"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102823659688577803462"">Andrea Carchi</a>'], 'photo_reference': 'AUjq9jmHJGz4YlyFIgPl9WuXTr9wQ0-vDzIPbOB1dnDfdIs1M8C9qlcpPdW1N825eiV3pbayJSytpzpkSfnjjx25gpvGZzdMRdJRhNz0Km0pmEQgavO4OKQmzvbiICiDjp1A8aIIn2Wm7cCm1rdj2IxR70QvzJxHt1qa9gWTeXuqG3d1tNPM', 'width': 3120}]"|ChIJk4FGmFab1ZERhrReb5PkGYY|4.1|ChIJk4FGmFab1ZERhrReb5PkGYY|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|22.0|Haiti &, Quito|{'open_now': True}|{'compound_code': 'QFQQ+V2 Quito, Ecuador', 'global_code': '67F3QFQQ+V2'}|||-0.2102855|-78.512481
CLOSED_TEMPORARILY|POINT (-78.51275 -0.2130047)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Panaderia Tres Espigas||ChIJVVWVVy6a1ZERNrQ0j1ppWkI|4.0|ChIJVVWVVy6a1ZERNrQ0j1ppWkI|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|1.0|Estadio de Liga San Juan, Carchi, Quito||{'compound_code': 'QFPP+QW Quito, Ecuador', 'global_code': '67F3QFPP+QW'}||True|-0.2130047|-78.51275
OPERATIONAL|POINT (-78.51208299999999 -0.2104191)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Anis Pan|"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114050361047168628552"">Consuelo cristina Tigse</a>'], 'photo_reference': 'AUjq9jnhhiPbrwEJ8pWNWL_Gy99REmDO5jPKxb4U9goTT04Ev4XHgLoCSyFW4FZSWJsdoyhv0h6bfgkNLK3JRXP_MHvlfSuFWoPOb1uwKm2OL8lj7OabfW_x-YFdQiBToPXHLnEX_VYTa6yDtBdP56efcooX51bMbEGNXX_Ed6AYDvhSaND3', 'width': 3024}]"|ChIJ8fRoSY6b1ZERlF2kPxP4CFQ|4.2|ChIJ8fRoSY6b1ZERlF2kPxP4CFQ|GOOGLE|['bakery', 'cafe', 'point_of_interest', 'store', 'food', 'establishment']|158.0|Haiti Oe9-117, Quito|{'open_now': True}|{'compound_code': 'QFQQ+R5 Quito, Ecuador', 'global_code': '67F3QFQQ+R5'}|1.0||-0.2104191|-78.51208299999999
OPERATIONAL|POINT (-78.5118624 -0.2105361000000001)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet|Pastelería Elite|"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115445684656293325674"">Marcos CANDY CJ</a>'], 'photo_reference': 'AUjq9jl-7wB8erUWtE9Pmk-TOb9LMzbPXDf3dlmZXD7Ap2N0yHaXfg1RPQ6LAClczigANrETWz2lmZP7BL0csMktAXmqPFlGZhF7a-JT7JAkcgO627h3HGoH5r9dm1dEKB5VTCamvloGoN6TLwDw5Jig0Y2O4b8sOqEOkzic5-OievXKiHw', 'width': 4032}]"|ChIJryqTKzCa1ZEREeKl1Qa681c|3.3|ChIJryqTKzCa1ZEREeKl1Qa681c|GOOGLE|['bakery', 'point_of_interest', 'store', 'food', 'establishment']|3.0|Haiti N13, Quito|{'open_now': True}|{'compound_code': 'QFQQ+Q7 Quito, Ecuador', 'global_code': '67F3QFQQ+Q7'}|||-0.2105361000000001|-78.5118624
