business_status|geometry|icon|icon_background_color|icon_mask_base_uri|name|photos|place_id|rating|reference|scope|types|user_ratings_total|vicinity|opening_hours|plus_code|price_level|permanently_closed|lat|lon
|POINT (-78.4678382 -0.1806532)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Quito|"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104543816759503547758"">Marco Timbila</a>'], 'photo_reference': 'Aaw_FcJekxcGQAHu8oMqNLSmqTjVw-gQ7qswy9bOSGosIOMcYlG4PUww85JO5Av9RoZd6nKUCZHKWp2opqmg0gmVj8oWcPw2JnsnrdZvzKm05b7qBWYfEtkB07SraGSizj_vQo-A41DNIWLwFeMvCqf52zoIgzHGqjzbKr5qCzTXJt93BUYy', 'width': 528}]"|ChIJn3xCAkCa1ZERclXvWOGRuUQ||ChIJn3xCAkCa1ZERclXvWOGRuUQ|GOOGLE|['locality', 'political']||Quito|||||-0.1806532|-78.4678382
OPERATIONAL|POINT (-78.51202529999999 -0.2226085)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Boutique Plaza Sucre|"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104592550752024066617"">Hotel Boutique Plaza Sucre</a>'], 'photo_reference': 'Aaw_FcK-kUyT0E0hyzBcmkOj6VvPOSTPbL1_m759-DHx6c9veFpcRUr6p2X_TjMhonnGW0EgKIsifGEyNIrJxLYS9Fh_vH0QpgRJ75ntNO8eK9idl-lfU8MnCJZr99gVneTSqapnllZrfAsg7HmgcaxBem9hTmQGOnK8NvWwca43gZO8Yifh', 'width': 1280}]"|ChIJVVUVe3GF1ZERFMaXMaq-4cw|4.3|ChIJVVUVe3GF1ZERFMaXMaq-4cw|GOOGLE|['lodging', 'hair_care', 'restaurant', 'food', 'point_of_interest', 'health', 'establishment']|126.0|Sucre Oe2-36 entre Guayaquil y, Juan José Flores, Quito|{'open_now': True}|{'compound_code': 'QFGQ+X5 Quito, Ecuador', 'global_code': '67F3QFGQ+X5'}|||-0.2226085|-78.51202529999999
OPERATIONAL|POINT (-78.5125539 -0.2224691)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel San Francisco de Quito|"[{'height': 5504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111034892164191762698"">Prick</a>'], 'photo_reference': 'Aaw_FcJddspxumtClJKaK9maOzsqLO3d044YxXwjJVu_tiK_vpYJXkKboJ71Kl4ZVk3yfV9rMzOFdoNwN1cGDdaLKe4SY9U_P-ewk4IlwGMfgr2CE86ARkj3xrUYp5jXfyHXhMQZDbA5LNxD0iFfkclpxKzjcmRJdPFxg1mdGqhrjvNQWwDC', 'width': 8256}]"|ChIJd6N_BGma1ZERoZKYQwQlnMo|4.2|ChIJd6N_BGma1ZERoZKYQwQlnMo|GOOGLE|['lodging', 'point_of_interest', 'establishment']|300.0|Sucre 0e3-17 y, Calle Guayaquil, Quito|{'open_now': True}|{'compound_code': 'QFHP+2X Quito, Ecuador', 'global_code': '67F3QFHP+2X'}|||-0.2224691|-78.5125539
OPERATIONAL|POINT (-78.5157251 -0.2208811)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Boutique Portal de Cantuña|"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113531835508402297266"">Juanra Gomez Garcia</a>'], 'photo_reference': 'Aaw_FcLEQtR2bzrXrC5vcS5a4vPjIE77LciB9KJy6kFGmXOWqnQDzQlDZ3NWRhPmJyVTO-mgQqHzqiXysr2OzM9F0pt48xpHOP_ey28OIXaGpV9O0GQlFaRp5hpTMXW9vpCV7ZKwLD3an8SwIozsT9eBIz8qyr0lBO1En8gZfeKIWjkGRHE', 'width': 4000}]"|ChIJ5xbRtoCZ1ZERDZNK5sv7_GU|4.5|ChIJ5xbRtoCZ1ZERDZNK5sv7_GU|GOOGLE|['lodging', 'point_of_interest', 'establishment']|179.0|Simon Bolivar Oe6-105, Quito||{'compound_code': 'QFHM+JP Quito, Ecuador', 'global_code': '67F3QFHM+JP'}|||-0.2208811|-78.5157251
OPERATIONAL|POINT (-78.5120666 -0.2194316)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Plaza Grande Quito|"[{'height': 646, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116550723739685062748"">Hotel Plaza Grande Quito</a>'], 'photo_reference': 'Aaw_FcLsakYWy1mXekrqXLyzkEYcWBZ9ogpaupNoi6UssTo6i3UgLW2Lvy1-tq7nK6vRH0POUvfokx3pWbvhq7TRD_qFqpS-v_fj9-7qy_Rtma1pqpatWqmWNCOT5tqJWUZGzxTzK_G5CKxnoS1WExWsUDMD5IUySF2xC49tuom4xZZE8aWr', 'width': 1709}]"|ChIJAQBAgoeZ1ZERo4FA7KUYVPc|4.7|ChIJAQBAgoeZ1ZERo4FA7KUYVPc|GOOGLE|['lodging', 'point_of_interest', 'establishment']|1514.0|Chile OE4-22, Quito|{'open_now': True}|{'compound_code': 'QFJQ+65 Quito, Ecuador', 'global_code': '67F3QFJQ+65'}|||-0.2194316|-78.5120666
OPERATIONAL|POINT (-78.51540059999999 -0.2211899)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Casa Gangotena|"[{'height': 2667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114777399553176199094"">Casa Gangotena Hotel Boutique</a>'], 'photo_reference': 'Aaw_FcLtiRaRh1cQvIdAGbhM0uN31_3W6NAiHRuIHfn6AGyoSNRaXjjXthp1SHRT4bdvSxBawWC-5nz-esKbMP_8RR0FSFKIs9iwAp6-Tdj7p5PZtMz6W7THNZDJwZRmcebg8GK45E31dh0s_tDvSsbTNnad6gPaCYPfpKvrnhCoRVFKnk8o', 'width': 4000}]"|ChIJQbEdyoCZ1ZERFQWQltNsXVY|4.8|ChIJQbEdyoCZ1ZERFQWQltNsXVY|GOOGLE|['lodging', 'point_of_interest', 'establishment']|1807.0|Bolívar, Cuenca, Quito|{'open_now': True}|{'compound_code': 'QFHM+GR Quito, Ecuador', 'global_code': '67F3QFHM+GR'}|||-0.2211899|-78.51540059999999
OPERATIONAL|POINT (-78.5100236 -0.2211351)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hostal Quito Cultural|"[{'height': 1456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100130071697539805958"">Javier Rodríguez</a>'], 'photo_reference': 'Aaw_FcIbWCgeFVmI4Dx9AwulJCNtZ9arHTMz_k0HMzDnZjydospipQaBIsEiMESy0yoHK2Cmpu19WNGFVvx3ulBzoGxnnp_PGIayNlm_cDb202pnQaooVaEiibVc382bckTGLItQSljKlv7iqbjiAgiqM4teW8VHFLpkUoD-TRg-0ZqJ6LV9', 'width': 2592}]"|ChIJrQyl6IeZ1ZEREWcr_k0BKm4|4.2|ChIJrQyl6IeZ1ZEREWcr_k0BKm4|GOOGLE|['lodging', 'point_of_interest', 'establishment']|64.0|Juan José Flores 4-160, Quito||{'compound_code': 'QFHQ+GX Quito, Ecuador', 'global_code': '67F3QFHQ+GX'}|||-0.2211351|-78.5100236
OPERATIONAL|POINT (-78.51761139999999 -0.1924381)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Vulqano Park|"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106266857252311233850"">Henry Rafael Silva Rodriguez</a>'], 'photo_reference': 'Aaw_FcLJIIVnU9LgBArL-haGxyANj66TaPZwYa52StEN714aRj5mxSuOQhhNxlaGjDY9e44aK345QJK0VWikF12ys-Jix_9lIXQIZRHPfZabnNnkYZ0NPP2libsyg7ZJs8ht-LsdSfU60vDfazDu2SB1t4nZ3q5HoIf-OaDRElShPByepzTm', 'width': 1600}]"|ChIJKU2Sg1Ka1ZER1LDUDQw_Lm4|4.2|ChIJKU2Sg1Ka1ZER1LDUDQw_Lm4|GOOGLE|['amusement_park', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']|10428.0|Quito|{'open_now': False}|{'compound_code': 'RF5J+2X Quito, Ecuador', 'global_code': '67F3RF5J+2X'}|||-0.1924381|-78.51761139999999
OPERATIONAL|POINT (-78.509174 -0.2208669)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hostal Mia Leticia|"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102264022153396474537"">Hostal Mia Leticia</a>'], 'photo_reference': 'Aaw_FcIju0CWT8miEprYsV2Wvawa2SFUtIOqZgZMBGBlXIWcGwwBqPV3FPSx1BeXUqZEeNI7RpT0SmYeah72Qu4u7je-CRrEdC6vPfDRhSCr8GsfKuSgzGa-JsGzusAE4asr4uDLJAt0Kz5Aw9NyZGniYfudkNTgELOOm2VvuPI2-yt72XAT', 'width': 827}]"|ChIJu0bkC4iZ1ZER3hRFhWhl48M|4.4|ChIJu0bkC4iZ1ZER3hRFhWhl48M|GOOGLE|['lodging', 'point_of_interest', 'establishment']|75.0|Juan Pío Montúfar N5-91, Quito|{'open_now': True}|{'compound_code': 'QFHR+M8 Quito, Ecuador', 'global_code': '67F3QFHR+M8'}|||-0.2208669|-78.509174
OPERATIONAL|POINT (-78.5099563 -0.2210091)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Viena|"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100802018411844777454"">劉三</a>'], 'photo_reference': 'Aaw_FcJ9c2OxRk2QKDUcn-CWbLSKWmQF5Rvu56eRJHzmlJ_ucd-Xms31U4bf8q9cwKRDykyZy4j4Kfe2R5idxrsLg04j6KLwaxNILAkMyq8JVcoXmj-8YmX13IS8XBwzJ7jsUJAhS2jwyb3yIw_CZGFpyX6kDdWdFoPzN1it5wmyK4tKfixm', 'width': 3472}]"|ChIJKwSX54eZ1ZER3B-VzisWFaQ|4.2|ChIJKwSX54eZ1ZER3B-VzisWFaQ|GOOGLE|['lodging', 'point_of_interest', 'establishment']|95.0|Juan José Flores N5-04, Quito||{'compound_code': 'QFHR+H2 Quito, Ecuador', 'global_code': '67F3QFHR+H2'}|||-0.2210091|-78.5099563
OPERATIONAL|POINT (-78.51118860000001 -0.2185667)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Patio Andaluz|"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104972581008215303570"">Patio Andaluz</a>'], 'photo_reference': 'Aaw_FcJgNLqMQk5qs6kIvZ6BsqGPzkQHDULPonAIPIwIwnNXRHjHTWZAX5aUXksQloMRq9fyaKG5jE8vBrTeUBr-xJq0uGosSxUkWUNSR9QWFuo1tdMbKirOZx_9YCX3aPAfi3Jm-RVzy0JCPazkOmPhuN2zfHIRCQ0JGEYh07SA7pzLCQgb', 'width': 2000}]"|ChIJGT1rNiia1ZERF2XSgeDtlf8|4.6|ChIJGT1rNiia1ZERF2XSgeDtlf8|GOOGLE|['lodging', 'point_of_interest', 'establishment']|466.0|García Moreno N6 52, Quito|{'open_now': True}|{'compound_code': 'QFJQ+HG Quito, Ecuador', 'global_code': '67F3QFJQ+HG'}|||-0.2185667|-78.51118860000001
OPERATIONAL|POINT (-78.5102819 -0.2161021)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Casa Gardenia|"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115793429499813262644"">Megi Nevins</a>'], 'photo_reference': 'Aaw_FcLbacAUkr_RCvWL3AjCQ9SrHKVzPrW-yRZ67M4c7jl4f7KDaVf4QbTqLRUiMkGR_5LjAOPNwrlnYoAl8oVcKYql679WRM0v9-COpWFwch_hsLb8f6hvKDQKETm2N6pNDZi3uaQum-iQOJ_TAktkQhx3d_y4uSvEK-PougKRWLcszDpB', 'width': 4032}]"|ChIJ2bAtuiia1ZERVCPIg3FrfRU|4.6|ChIJ2bAtuiia1ZERVCPIg3FrfRU|GOOGLE|['lodging', 'point_of_interest', 'establishment']|158.0|Benalcazar n9-42 y Oriente, Quito|{'open_now': True}|{'compound_code': 'QFMQ+HV Quito, Ecuador', 'global_code': '67F3QFMQ+HV'}|||-0.2161021|-78.5102819
OPERATIONAL|POINT (-78.513013 -0.2267741)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel Principal|"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108338780233859208705"">Geovanny Nieto</a>'], 'photo_reference': 'Aaw_FcKY94wAetMtQ9OfDrByzIhjOydDgOHMMS-1m5Z8ZfrNmRAI-TCimMtCwUm7oZJsx1X1KQgmWenw84ioK1hPColgK2qZ94BehvEahtZDpfzAJssim7YWhH4WLWnwN9zc7Uaa_kv8NYxPND51H01HBXKOCi8KuDBAtkeP3jQjNSsNiX6H', 'width': 4128}]"|ChIJo4n674SZ1ZERkNA5EIDFg6c|4.4|ChIJo4n674SZ1ZERkNA5EIDFg6c|GOOGLE|['lodging', 'point_of_interest', 'establishment']|29.0|Av. Pedro Vicente Maldona 538, Quito||{'compound_code': 'QFFP+7Q Quito, Ecuador', 'global_code': '67F3QFFP+7Q'}|||-0.2267741|-78.513013
OPERATIONAL|POINT (-78.51001629999999 -0.2230568)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Casa San Marcos|"[{'height': 824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103680892573631150082"">Casa San Marcos</a>'], 'photo_reference': 'Aaw_FcLNZ8cShPgxlH9BlDOi0XWhi8jXAdGdeqfDPxw7NQTB8Fa20RSVw4guGrsp1kgcohlEhTKvNmO3vxawEtFxt7bJrtZv7Rt0iluhoBFYnwqiZD6YQnvD4LRtHpbbjbfPKt2CcqsLFxVj6a1u5TnmoMFH5uCyQPgi2bDPe1L7X9rTisjb', 'width': 1100}]"|ChIJKyqzqIiZ1ZERpqC4Qk-lE2E|4.6|ChIJKyqzqIiZ1ZERpqC4Qk-lE2E|GOOGLE|['lodging', 'point_of_interest', 'establishment']|131.0|Junín E1-36 y, Quito||{'compound_code': 'QFGQ+QX Quito, Ecuador', 'global_code': '67F3QFGQ+QX'}|||-0.2230568|-78.51001629999999
OPERATIONAL|POINT (-78.51409819999999 -0.223349)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Viajero|"[{'height': 3389, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115277797818930292183"">Viajero Hostel Quito</a>'], 'photo_reference': 'Aaw_FcKK7-nI3o2bUbuihEPbnH-zgnCnh1N5XyqcA_Fqd0iqeK5sG-CTAmbgH3QK3bLEuG3G7-apO4yApoAu-0igrFeCK1eKh2Kk7RICAtJzXdfdeO3RRKtyzoo9XgnQ_SC5b7HXFIAotr1ILcD6ti2v-BnG9S-GRNkmTEmECdRGgED8pAgg', 'width': 4990}]"|ChIJWRaTx4aZ1ZERLUUg1Sru2gw|4.6|ChIJWRaTx4aZ1ZERLUUg1Sru2gw|GOOGLE|['lodging', 'point_of_interest', 'establishment']|730.0|Calle Rocafuerte OE3 – 97 y, Venezuela, Quito|{'open_now': True}|{'compound_code': 'QFGP+M9 Quito, Ecuador', 'global_code': '67F3QFGP+M9'}|||-0.223349|-78.51409819999999
OPERATIONAL|POINT (-78.51072239999999 -0.2189544)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hotel El Relicario Del Carmen Hotel|"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103994431810022461081"">Hotel El Relicario Del Carmen Hotel</a>'], 'photo_reference': 'Aaw_FcII8YIZ2rHavt6lJdB7dAKGEXTOGHsJp0dlabvKvfohMLtcy_h8LdiATI0WZvuCbzwF4gBtYQ4wPSc0FsTiiL5dJqC_D4J92NYH1Y2JaJ9PDppUI29aO5x4L_BGCpscDYIOqUVFXX6x7EuOq6lEL45EIMSOwVKrZpWcmW6qL_9UjT17', 'width': 800}]"|ChIJN6NGFiia1ZERf2iPuOvLlec|4.6|ChIJN6NGFiia1ZERf2iPuOvLlec|GOOGLE|['lodging', 'point_of_interest', 'establishment']|21.0|Venezuela N6-43 y, Quito||{'compound_code': 'QFJQ+CP Quito, Ecuador', 'global_code': '67F3QFJQ+CP'}|||-0.2189544|-78.51072239999999
OPERATIONAL|POINT (-78.51364679999999 -0.2248488)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|La Casona de la Ronda Hotel|"[{'height': 666, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100576979415772281215"">La Casona de la Ronda Hotel</a>'], 'photo_reference': 'Aaw_FcIini3JCg9U0XEpzz5F3gvVL_Ei1Sj91PfdWWqJj61l8qBhDV3rtC-OdLjwsLTasZjI1id4uOREPvFRuJK9N4UPCO7c8t7j1kUIn4c0nWTsa2yAcqHp6CASo6BsvKYpk6tj20_7VPms_sM-51a4e8M2YLCJtT9s-9_3DOR5o6B5Yx5d', 'width': 1000}]"|ChIJucyTGoSZ1ZEREo9ZwE-yWK8|4.7|ChIJucyTGoSZ1ZEREo9ZwE-yWK8|GOOGLE|['tourist_attraction', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']|252.0|Juan de Dios Morales Oe1-160 y, Quito|{'open_now': True}|{'compound_code': 'QFGP+3G Quito, Ecuador', 'global_code': '67F3QFGP+3G'}|||-0.2248488|-78.51364679999999
OPERATIONAL|POINT (-78.5092219 -0.2146269)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Hospedaje Huanacauri Quito|"[{'height': 917, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114808664427655118865"">Hospedaje Huanacauri Quito</a>'], 'photo_reference': 'Aaw_FcISiF8K_vljukgpHt3WxmeHc8gHXnJevTz25gluLA36ccwuydyDjL3zhIrdrwRYwGiWEfBEZJquMmeIQzlta1J1u-KnZ60IrgV7Ho9OGKBK8ze_jHN26YOUleMSeKryZUPGevw-JH4Lg1-FbDDmHo9WbRfMS7HiXjI2Mze_jyPAtVWp', 'width': 819}]"|ChIJiS2QyjSb1ZERyn5uxkw0oQo|3.9|ChIJiS2QyjSb1ZERyn5uxkw0oQo|GOOGLE|['lodging', 'point_of_interest', 'establishment']|38.0|Benalcazar N11-51 y, Carchi, Quito||{'compound_code': 'QFPR+48 Quito, Ecuador', 'global_code': '67F3QFPR+48'}|||-0.2146269|-78.5092219
OPERATIONAL|POINT (-78.5115 -0.2227935)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png|#909CE1|https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet|Huasi Continental|"[{'height': 633, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107723765194815397896"">Huasi Continental</a>'], 'photo_reference': 'Aaw_FcIzGSS6_tHv6d9pfobuTJk3s9gxbKx8YEYGy5ihnKKY_jZ2OwGWEPwacqF90k1YnMzg3P230_Wu1lKJNUAo0YqppPDRpaHqU525GCNlb3ZcH7QfVhjDCMMSRDaiUoHIkAFk-3eKhw5wGBBs_MpIr2Wv-hjYEPUJ9eZXnLBUVRFyuioG', 'width': 889}]"|ChIJs9acWoaZ1ZERP7Q45y0U_oA|4.0|ChIJs9acWoaZ1ZERP7Q45y0U_oA|GOOGLE|['lodging', 'point_of_interest', 'establishment']|118.0|y, Calle Sucre, Quito|{'open_now': True}|{'compound_code': 'QFGQ+VC Quito, Ecuador', 'global_code': '67F3QFGQ+VC'}|||-0.2227935|-78.5115
|POINT (-78.5062157 -0.1973963)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Miraflores|"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113807445096698929000"">Eduardo Pastrana</a>'], 'photo_reference': 'Aaw_FcJWDv41Q7LHaPRFFY1O_W307i2Ahfgxiqn96YzGFQ0s1lZJw09NV_xJB_ewepTv4tehWgVogyeYfA2HvUZenoOCAMeOjYSKuS4vM8WgMaitrFX-8TsEFu1sHUxf9VeUsolu66QiET3us9gUSQJG9Ax2vMJNuZr_1wSwxe8t2TeJoyvn', 'width': 4000}]"|ChIJE3jpCUaa1ZERRWIY6CxnCpg||ChIJE3jpCUaa1ZERRWIY6CxnCpg|GOOGLE|['sublocality_level_1', 'sublocality', 'political']||Miraflores|||||-0.1973963|-78.5062157
OPERATIONAL|POINT (-78.5127239 -0.2222877)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet|TÍA QUITO SUCRE|"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113510379697341517684"">Luis Chicaiza</a>'], 'photo_reference': 'Aaw_FcLZQXGi7tVf5eZ1Wuqa6uip4-gbE4JstxwZM39ehWOPJ2ZnrupggFskYWLEGqXPzK-jQP19magLmG9QMuteZ5tG26jnFGwk_ZDDGOmlumH_6nVS6mgdDXWf2zlPBUeThBgpf3nSBV12Bo0I0ngjId_fXmCToC8KZJT0p_DGqngYqH1D', 'width': 4032}]"|ChIJD09o_YaZ1ZERoFbFLCsHEf4|4.0|ChIJD09o_YaZ1ZERoFbFLCsHEf4|GOOGLE|['supermarket', 'convenience_store', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']|672.0|Av. Sucre entre Venezuela y, Calle Guayaquil, Quito|{'open_now': True}|{'compound_code': 'QFHP+3W Quito, Ecuador', 'global_code': '67F3QFHP+3W'}|||-0.2222877|-78.5127239
OPERATIONAL|POINT (-78.5195875 -0.2130876)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet|VIVERES LUCY|"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117361774808189433379"">JUST VIP GLOBAL</a>'], 'photo_reference': 'Aaw_FcI5cKwjnxtM8fZLjkmX_04_sDotAXjQa4eI5INE7a6SEq2pFuWLpgmGRIrtqjATIaL082nXQxqgTztvNUmK2JWptszhN_kkeJx-T-JqDxZ14SZn7n40z8z490fZu_6VyU99AYjnrZ1ZfhhRQtiFjGwU6yEjC7fb99XMeQ-J5qXQ6qur', 'width': 1040}]"|ChIJU6ev0Dub1ZERNuTw0gvcoDs|5.0|ChIJU6ev0Dub1ZERNuTw0gvcoDs|GOOGLE|['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']|1.0|QFPJ+Q57, L.De Cepeda, Quito|{'open_now': True}||||-0.2130876|-78.5195875
OPERATIONAL|POINT (-78.532882 -0.2156129)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet|Balconcito Quiteño||ChIJU7E98dmb1ZER2sMJafPct_I||ChIJU7E98dmb1ZER2sMJafPct_I|GOOGLE|['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']||QFM8+QR5, Unnamed Road,, Quito|||||-0.2156129|-78.532882
OPERATIONAL|POINT (-78.5156425 -0.2123809)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet|ABARROTES CECILITA||ChIJjRsc5Uyb1ZER2qq9xVXKTvM||ChIJjRsc5Uyb1ZER2qq9xVXKTvM|GOOGLE|['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']||QFQM+2PX, Joel Monroy, Quito|||||-0.2123809|-78.5156425
OPERATIONAL|POINT (-78.5183483 -0.219925)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet|Condimentos El Molino-El árbol de la vida||ChIJH3kYRH2b1ZER80H5kmnNm0I||ChIJH3kYRH2b1ZER80H5kmnNm0I|GOOGLE|['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']||Rocafuerte &, Quito||{'compound_code': 'QFJJ+2M Quito, Ecuador', 'global_code': '67F3QFJJ+2M'}|||-0.219925|-78.5183483
OPERATIONAL|POINT (-78.51036200000001 -0.2125681)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet|Distrimarket LyL|"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115223263857527509642"">Marco Xavier</a>'], 'photo_reference': 'Aaw_FcK2RkQyWYZFBIxPZqC2yIMI5gh1d_q1_5Ei091JYonCqBfcostT1JZbLbuxh3icrulFF7gjK860YT2KR0cw2rdG4W31sQ99wvb4iQwET40mpDj9o_X5BtSTzDiNZAyXLCJdnDOSCVL8afvolgJQ58yD9Sr_k_8G7FTLPzr4AQeSyBEf', 'width': 1600}]"|ChIJz9IM8BGb1ZERCZKD5tCe1IU|5.0|ChIJz9IM8BGb1ZERCZKD5tCe1IU|GOOGLE|['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']|1.0|New York, Quito|{'open_now': True}|{'compound_code': 'QFPQ+XV Quito, Ecuador', 'global_code': '67F3QFPQ+XV'}|||-0.2125681|-78.51036200000001
