business_status|geometry|icon|icon_background_color|icon_mask_base_uri|name|photos|place_id|rating|reference|scope|types|user_ratings_total|vicinity|opening_hours|plus_code|price_level|permanently_closed|lat|lon
OPERATIONAL|POINT (-78.46863119999999 -0.120901)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Yeli's all stetic|"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108758591248008902011"">Yeli&#39;s all stetic</a>'], 'photo_reference': 'Aaw_FcJ6_SbZ91EDDjNpVOBBKKxoTuafrswjCVMPda5u9od9qoCR91_CLFme0u3_OE7mewzNkQMVuyO7UqEX99OfGsCrNXfUoyap0uqyNFCI9cnAmCG4fAMpzJq-cB4TWYKpZncIQZQ52lJ2dtvFtMJutZOr3z2H0FJFf2udiZNn53dL6xPw', 'width': 768}]"|ChIJI_NT152P1ZERFEzaY7hjMzk||ChIJI_NT152P1ZERFEzaY7hjMzk|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']||Pichincha||{'compound_code': 'VGHJ+JG Quito, Ecuador', 'global_code': '67F3VGHJ+JG'}|||-0.120901|-78.46863119999999
OPERATIONAL|POINT (-78.4656822 -0.1241949)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Coco Nails House|"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110268498086074985421"">Evelyn Aules</a>'], 'photo_reference': 'Aaw_FcJ0bGpFNYF-KSk1UlJRpG__giEE6cLAPviU_oAN7LcISg0ZvZxAfPrfo18_8DPf5f6crY04V2Yj08sW9lOl0BGedkkBx3Yo4JzNKpyCklJiesyEnDDARINW2AoSsR-hE_9Y-m0LgPGQRPs5q48JuQzQzykp9VpZ2h2jZqQFMgRdTnSN', 'width': 3024}]"|ChIJQQKWeVaP1ZERWSdsCyKRehI|4.5|ChIJQQKWeVaP1ZERWSdsCyKRehI|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']|8.0|Gaspar Maldonado N64-77, Quito|{'open_now': True}|{'compound_code': 'VGGM+8P Quito, Ecuador', 'global_code': '67F3VGGM+8P'}|||-0.1241949|-78.4656822
OPERATIONAL|POINT (-78.4671986 -0.1243717)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Sala De Belleza Any's|"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109660791815649306740"">Ginger Páez</a>'], 'photo_reference': 'Aaw_FcIYvzOFEdQvKjscC0u34QtFmi0v9bvZ4hst62BImeUXQcDnJR-C-dZDRE2-vVlimV2E6gbA0G6JThTe0Q8xSaSp2A7oXV5Lg0vqxXLiC3jxBxgcDDKWRX7g0SLxgFSSlT14vOYPLRozfMq05VDbYJ-xeOcP6sT1PibaRYYujWcEVtcq', 'width': 1920}]"|ChIJI5xWn4CP1ZERqbWQqB0xgi0||ChIJI5xWn4CP1ZERqbWQqB0xgi0|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']||Quito|{'open_now': True}|{'compound_code': 'VGGM+74 Quito, Ecuador', 'global_code': '67F3VGGM+74'}|||-0.1243717|-78.4671986
OPERATIONAL|POINT (-78.4540062 -0.1054205)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Happy Nails|"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107661517463817764575"">Vanessa Cabezas</a>'], 'photo_reference': 'Aaw_FcIANLr7pbT30ksOJdPizzsqHkly1hiliUdmcYBRP9RJTzHBDlGCchXW3xM4arP5J5VvXCEre5Pp0U2nyodzQbxQBhEvcdBoLLQ68J63CZD4s0Fxo3KQEdfJ7d_BeUC6FuACsXgWD5B0BxHSPotaRXhhWz6XuqTnzy84nPZYKL-IVtkq', 'width': 780}]"|ChIJj_GKl3OP1ZERnwTydYFyf3M|4.5|ChIJj_GKl3OP1ZERnwTydYFyf3M|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']|2.0|VGVW+R9Q, Avenida Padre Luis Vaccari, Quito|{'open_now': False}||||-0.1054205|-78.4540062
OPERATIONAL|POINT (-78.45896929999999 -0.1037314)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Art Nails By Yeri|"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105561971478761283941"">Art Nails By Yeri</a>'], 'photo_reference': 'Aaw_FcLCJkFqLncgefxXdNBkVJYtXYbToVlKn4GNTa9K4FuHV4PoM41zW_MvhrqFzIcKDS8TvWRViwV2h0YPDz5WgIGPO8xus4XzgnMNSzrDRt3ilPzLo_9Qp0nxA6-DLNbyhCiy8TDjRT-A6uq4ppX7PlPStOeXOB9JA1q3EdmBzD-5L9r5', 'width': 3024}]"|ChIJESYlxAKP1ZERKxnsrwir-WY||ChIJESYlxAKP1ZERKxnsrwir-WY|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']||Los Piqueros, Quito|{'open_now': True}|{'compound_code': 'VGWR+GC Quito, Ecuador', 'global_code': '67F3VGWR+GC'}|||-0.1037314|-78.45896929999999
OPERATIONAL|POINT (-78.4705175 -0.1220047)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Estética Integral Paty Nole||ChIJRab7_r2P1ZER_RD20glIi2k||ChIJRab7_r2P1ZER_RD20glIi2k|GOOGLE|['beauty_salon', 'spa', 'point_of_interest', 'establishment']||Avenida Francisco de la Torre 64-38 y, Quito|{'open_now': False}|{'compound_code': 'VGHH+5Q Quito, Ecuador', 'global_code': '67F3VGHH+5Q'}|||-0.1220047|-78.4705175
OPERATIONAL|POINT (-78.453116 -0.1043557)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Marmen Peluquería|"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112195881167767763958"">TIGRE Shiguango</a>'], 'photo_reference': 'Aaw_FcJXgbhSesHaKwrvW1xJW_XPsdCo25qN0O6TzN8Xa6YBeidicFf21a4parKVzCE1FzvM7L57wjOktNucbQ6hRYJV6ZFYWDz5qNF4pCrW9gbvzCe7vtzqMAQBb75UTEuCMIT6oiCRjuDJJDTkyXwx7Tc0t246QQN3jXCzOmNIlYocLybQ', 'width': 1080}]"|ChIJxQktSXOP1ZER7Kmk1awEFbg||ChIJxQktSXOP1ZER7Kmk1awEFbg|GOOGLE|['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']||Avenida, Capitán Giovanni Calles Oe11-383, Quito|{'open_now': False}|{'compound_code': 'VGWW+7Q Quito, Ecuador', 'global_code': '67F3VGWW+7Q'}|||-0.1043557|-78.453116
CLOSED_TEMPORARILY|POINT (-78.46452099999999 -0.1282882)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Peluqueria Fifty Eight||ChIJEZiBrfKP1ZERKghabyJVVtg||ChIJEZiBrfKP1ZERKghabyJVVtg|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']||Calle Agustín Franco N58-87, Quito||{'compound_code': 'VGCP+M5 Quito, Ecuador', 'global_code': '67F3VGCP+M5'}||True|-0.1282882|-78.46452099999999
OPERATIONAL|POINT (-78.4684224 -0.1261604)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Estilo Y Glamour||ChIJyZbwi4yP1ZERZsJT-S2boS4|5.0|ChIJyZbwi4yP1ZERZsJT-S2boS4|GOOGLE|['beauty_salon', 'point_of_interest', 'establishment']|6.0|Avenida Jorge Garces S/N, Quito|{'open_now': True}|{'compound_code': 'VGFJ+GJ Quito, Ecuador', 'global_code': '67F3VGFJ+GJ'}|||-0.1261604|-78.4684224
OPERATIONAL|POINT (-78.46656519999999 -0.1240078)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Bicimania|"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104948357792163395617"">Alisson Lema</a>'], 'photo_reference': 'Aaw_FcJlMxQ8rJShXPOaMbRxQhN6X5T7yp-TDcK6ZAjF_cw4sVcInBt9w92alL1O6mNwOERRxajMHPF6K3g3uiN9p6ih0VgQPtRySbTNoFaP0Mw3lr1uqyOKW4O9ydfBwz47_yB10Jwjmr5I69hW8zLJNeqgnHLySLZtrVmwroBz4zp4vhiW', 'width': 1280}]"|ChIJ1evm0o2P1ZERiLFNcD8dCJ0|5.0|ChIJ1evm0o2P1ZERiLFNcD8dCJ0|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|7.0|VGGM+99V, Jose Fernandez, Quito|{'open_now': True}||||-0.1240078|-78.46656519999999
OPERATIONAL|POINT (-78.45539269999999 -0.105478)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Ziklo Riders|"[{'height': 2944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114850664753557297791"">cristian carlosam</a>'], 'photo_reference': 'Aaw_FcKNwXcSFp_JmtPBov9jMHTh-hkAjQQgOi4hj92tD-DnjDqubPgCTallGsBj_6bCHiQfiktqDXqEFTOJDnevuaspSBoqWUKzTkTmsli6wnO9mflGIGRgeAM76TDlfdlBDDW1vGlhb1-dMt8NANEXe5MvhpZ-of20jb1rQe0aJQlNqi2e', 'width': 2944}]"|ChIJ_dIF3rSP1ZERcQaZocqYnfk|4.9|ChIJ_dIF3rSP1ZERcQaZocqYnfk|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|14.0|Corazón de Jesús, Quito|{'open_now': True}|{'compound_code': 'VGVV+RR Quito, Ecuador', 'global_code': '67F3VGVV+RR'}|||-0.105478|-78.45539269999999
OPERATIONAL|POINT (-78.4723764 -0.1174866)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|MonkyBalance, Bicicletas sin pedales, Bicicletas de Balance para niños|"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116628721527297255542"">MonkyBalance, Bicicletas sin pedales, Bicicletas de Balance para niños</a>'], 'photo_reference': 'Aaw_FcLd8lvUKJlUiRjZ3-5x24X-bpCHZAU6hCLurldK3_ZH1-xvivALfyFkmaIR-MmM-QlhEdsOEj-q_wk2dReViu_IxZh9eA6YFXT5r4awOCv-50x4oo89VPrjOzSpAyrghTR92CdXVYL5BvV__BANLK28Btr5-sxj7UT3UrEmf_USr7pA', 'width': 768}]"|ChIJ0UzlO5qP1ZER_5LFOi0cK-o|5.0|ChIJ0UzlO5qP1ZER_5LFOi0cK-o|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|3.0|Av. Eloy Alfaro, y, Quito|{'open_now': True}|{'compound_code': 'VGMH+22 Quito, Ecuador', 'global_code': '67F3VGMH+22'}|||-0.1174866|-78.4723764
OPERATIONAL|POINT (-78.4694418 -0.125646)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Ciclo Tour|"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117165774873198271593"">Ciclo Tour</a>'], 'photo_reference': 'Aaw_FcJJJvO_al5QrmrVBX_jM1hVPwyo-OudrcRhRJun46QeU4K_QJc-hHstPA4cIYjGpg5Ip3_j8Ki4xub6pDZUvvlQcNRw43UUXKkfanNk__cNEIn9Dfm0XXLD3JydJgezEXO70icHhobUuviwJ5fc2-fhemYZohzk1nfxCTi3J17idQYW', 'width': 1920}]"|ChIJm0t7h4yP1ZERij6Un8kevzw||ChIJm0t7h4yP1ZERij6Un8kevzw|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']||Comité del pueblo Calle Juan de Leon y Felipe proaño Felipe proaño, y, Quito|{'open_now': True}|{'compound_code': 'VGFJ+P6 Quito, Ecuador', 'global_code': '67F3VGFJ+P6'}|||-0.125646|-78.4694418
OPERATIONAL|POINT (-78.45098109999999 -0.102772)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|BIKES UIO CARAPUNGO|"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110858999082909323918"">Lenin Tobar</a>'], 'photo_reference': 'Aaw_FcJ7IPRcaiqMhpKQROHgsrI73nudtFft5eQFcxudS6b_bRC0BgvSmHLVsvdiVbk731RWmza91yfjHDiIXq4cVlDMQweLaOlsWlC8M1MPrFaeQlijZyBZNostsQ25dzbc9gaZcMELsd2fj5uP3hBFo0UtrxwhNfWbpSg9rs9kjrchccA', 'width': 1080}]"|ChIJQwfhUdyP1ZER9j-bJWqKdEM|5.0|ChIJQwfhUdyP1ZER9j-bJWqKdEM|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|12.0|Giovanni Calles, y, Quito|{'open_now': False}|{'compound_code': 'VGWX+VJ Quito, Ecuador', 'global_code': '67F3VGWX+VJ'}|||-0.102772|-78.45098109999999
OPERATIONAL|POINT (-78.4443039 -0.1095711)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Centro Ciclismo Dos Ruedas|"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101723799175298156955"">Juan Sangoquiza</a>'], 'photo_reference': 'Aaw_FcL7x1xZlcVNoMspZRH98ivs2DppLrfFm49lhWGDIIxpqlnbRKoJVPjNr-khQj15ZA8M6mhWtMKT6sswpihx1TPEXZvd1smVIH98VX02KsN8rZVG5jg2-omSPKZU_rhHd5ROAPoQ5fO_W6B3lvhcrUZ9Jc2ONA-0UD-xRbG2PlYBAwgc', 'width': 1920}]"|ChIJTROh1gmP1ZER9Jdr-2guqSE|4.9|ChIJTROh1gmP1ZER9Jdr-2guqSE|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|10.0|Gabriel García Moreno N4-410, Quito|{'open_now': True}|{'compound_code': 'VHR4+57 Quito, Ecuador', 'global_code': '67F3VHR4+57'}|||-0.1095711|-78.4443039
CLOSED_TEMPORARILY|POINT (-78.4529189 -0.0993638)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png|#7B9EB0|https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet|Ciclo-Carchi||ChIJj-dZNm2P1ZERc0TvPVyiO8w||ChIJj-dZNm2P1ZERc0TvPVyiO8w|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']||Río Puyango N12-38, Quito||{'compound_code': 'WG2W+7R Quito, Ecuador', 'global_code': '67F3WG2W+7R'}||True|-0.09936380000000003|-78.4529189
OPERATIONAL|POINT (-78.4621236 -0.1338367)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Top Tech Bike|"[{'height': 495, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108609746425948738060"">Top Tech Bike</a>'], 'photo_reference': 'Aaw_FcKlP8zPxt7R0HunZuaf0VoAGvIS2cpZtR5_EvBTuGI-KiATdqOnPwFym8snxwqcw6GBq0CJHZHxqSLlaJD8eVt4YKVo55aJnrtWb_Fhjj8gRhBOwc4xBq9865_AynBeliXUn3kcKnLGsePLF090nlQDnaN4G1UsgKoM_qE_fkVrWGLx', 'width': 620}]"|ChIJ6zPq8UaP1ZERMIqHUWWBxMs|5.0|ChIJ6zPq8UaP1ZERMIqHUWWBxMs|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|1.0|Victor Martillo lote 51, Quito|{'open_now': True}|{'compound_code': 'VG8Q+F5 Quito, Ecuador', 'global_code': '67F3VG8Q+F5'}|||-0.1338367|-78.4621236
OPERATIONAL|POINT (-78.447999 -0.101086)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Bicicletas Al Dia||ChIJuaVW8g2P1ZERiFXUhhO6t-w|4.3|ChIJuaVW8g2P1ZERiFXUhhO6t-w|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|3.0|Avenida Capitán Geovanni Calles Oe10, Quito|{'open_now': True}|{'compound_code': 'VHX2+HR Quito, Ecuador', 'global_code': '67F3VHX2+HR'}|||-0.101086|-78.447999
OPERATIONAL|POINT (-78.4794074 -0.1213621)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Bianchi, Grupo Roldan, Quito|"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101254890803240896663"">Nathy Granja</a>'], 'photo_reference': 'Aaw_FcIqrfncSenGJvvUR7pCps1jSIH0DBohcReBEiSUbxXY_4vwuUIdjTay8IBwISVmet9L1G-BGuRnVNFwS6qfKzMoMvk0uzaN645M80UCM7c6-icxTSzGBBvv9D-LAo-wBwBLH610PSpaUUqrnaibYZIxEOFZ_7d8ACRGwvh_i5-55rHx', 'width': 1600}]"|ChIJvTGKCiOF1ZERjfNHyhsM-R8|5.0|ChIJvTGKCiOF1ZERjfNHyhsM-R8|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']|3.0|VGHC+F64, Quito|{'open_now': True}||||-0.1213621|-78.4794074
OPERATIONAL|POINT (-78.44972299999999 -0.0965293)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Crazy Soul Collections||ChIJnW1DeBOP1ZERhC6MxfxbUX4||ChIJnW1DeBOP1ZERhC6MxfxbUX4|GOOGLE|['bicycle_store', 'point_of_interest', 'store', 'establishment']||Calle, Jaime Roldos Aguilera S/N, Quito|{'open_now': True}|{'compound_code': 'WH32+94 Quito, Ecuador', 'global_code': '67F3WH32+94'}|||-0.09652929999999998|-78.44972299999999
OPERATIONAL|POINT (-78.4560413 -0.1116855)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|ABC LIBROS y Más|"[{'height': 2960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118434769101069557438"">ABC LIBROS y Más</a>'], 'photo_reference': 'Aaw_FcKtlL-vENyew2wiSMpWBUsLz8oS6uD9vNyM6fw2tIb2FPbT9GeGD3WVAiEvHZ55_T4ITZ92iPHECzPARynVQNS3-ATm6hf7V7OnVxwB43JrYLsxfDTYtV4ISMqX92mW8DkiWbdHFD1Na9FY9uNYOzHceB1IugngkqAnKOOpc5zAHGLX', 'width': 1440}]"|ChIJcaGXY7Wb1ZERyI1mzt3K-Y4||ChIJcaGXY7Wb1ZERyI1mzt3K-Y4|GOOGLE|['book_store', 'store', 'point_of_interest', 'establishment']||Panamericana Norte, y esquina, Quito|{'open_now': False}|{'compound_code': 'VGQV+8H Quito, Ecuador', 'global_code': '67F3VGQV+8H'}|||-0.1116855|-78.4560413
CLOSED_TEMPORARILY|POINT (-78.46159279999999 -0.1088892)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|LIBRERIA POSEIDON||ChIJb7Htz3yP1ZERtZHjXFGq17o||ChIJb7Htz3yP1ZERtZHjXFGq17o|GOOGLE|['book_store', 'store', 'point_of_interest', 'establishment']||953, Quito||{'compound_code': 'VGRQ+C9 Quito, Ecuador', 'global_code': '67F3VGRQ+C9'}||True|-0.1088892|-78.46159279999999
OPERATIONAL|POINT (-78.4761934 -0.1119047)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|OCP|"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101324129361905928943"">Jose Amagua</a>'], 'photo_reference': 'Aaw_FcJWrk6qNaXZJ3ZjXiAyZhMMlEAbArE4uXpWDXpvgatcvE4_3O2-NPETDo3Fxx7Fbw8M4qWgpEBXic3HzTg3txU8NSB9DQbjDZ1fjRw1VhKCyepcla2PnW3AF7_jrIEnWwFrA1dOmsH_e6wLuTEl4-gJRYRsYkrcZsMgvasD4mLagzGp', 'width': 3096}]"|ChIJyRZpzH-F1ZERLX1i1pKleMk|4.5|ChIJyRZpzH-F1ZERLX1i1pKleMk|GOOGLE|['book_store', 'store', 'point_of_interest', 'establishment']|43.0|VGQF+6GM, Quito|{'open_now': True}||||-0.1119047|-78.4761934
OPERATIONAL|POINT (-78.4678685 -0.132616)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Resmas de papel y Copiadora. KAERD|"[{'height': 2359, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114842151456493892120"">Karlita S</a>'], 'photo_reference': 'Aaw_FcITv7nUO0chfTRybrXYmd098oN0-cI5Mo18-ikb2gMKM0I96rX1cmJ74i7f1fAINoRhUUI1AANbSEd0pnpWzK2kjLwfLh0LV6HMWMKi_c591QzbU7Y26dykT1yoaq-J3zpueAkemFzw7fIWe-XsWyjlqLfVTuHKwpsaKEQI833cNf7K', 'width': 1975}]"|ChIJU8N1t2uP1ZERZMoRR8dkopg|5.0|ChIJU8N1t2uP1ZERZMoRR8dkopg|GOOGLE|['book_store', 'store', 'point_of_interest', 'establishment']|1.0|VG8J+XV2, De los Guayacanes, Quito|{'open_now': True}||||-0.132616|-78.4678685
OPERATIONAL|POINT (-78.4532621 -0.0965428)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png|#4B96F3|https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet|Sari Popular|"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106990119748215623803"">Sari Popular</a>'], 'photo_reference': 'Aaw_FcIlmSj-asDnD24ESaHcNoNJRoQmyf9IO01mIOcaEAaVE0ZY3oxlYqr9OHxk21dHbBN6SK8E8mlgg0ZGdOGtz6MqNpQDtTY0i1Mm7mw7XlwDosh2EfYQ7uCs6aMGgK7T8l5xy2-l2n3TdrQoGpGDmS5SkXQNrHSQtRZ5h6Mm01QqUHJt', 'width': 4032}]"|ChIJYSfQ_Hub1ZERqpYhuEPwPUw|4.9|ChIJYSfQ_Hub1ZERqpYhuEPwPUw|GOOGLE|['book_store', 'store', 'point_of_interest', 'establishment']|104.0|Avenida Padre Luis Vaccari 14-175 y, Quito|{'open_now': True}|{'compound_code': 'WG3W+9M Quito, Ecuador', 'global_code': '67F3WG3W+9M'}|||-0.09654279999999998|-78.4532621
OPERATIONAL|POINT (-78.46460259999999 -0.1306766)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bus-71.png|#10BDFF|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bus_share_taxi_pinlet|De Las Aromas Y Gaspar Tello||ChIJcaJEY_KP1ZERoh0W28RCyhA||ChIJcaJEY_KP1ZERoh0W28RCyhA|GOOGLE|['bus_station', 'transit_station', 'point_of_interest', 'establishment']||Ecuador||{'compound_code': 'VG9P+P5 Quito, Ecuador', 'global_code': '67F3VG9P+P5'}|||-0.1306766|-78.46460259999999
OPERATIONAL|POINT (-78.47166 -0.099783)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bus-71.png|#10BDFF|https://maps.gstatic.com/mapfiles/place_api/icons/v2/bus_share_taxi_pinlet|Galo Plaza Lasso Y Vicente Duque||ChIJt-tVI2OP1ZERznPYJt5HrFM||ChIJt-tVI2OP1ZERznPYJt5HrFM|GOOGLE|['bus_station', 'transit_station', 'point_of_interest', 'establishment']||Ecuador||{'compound_code': 'WG2H+38 Quito, Ecuador', 'global_code': '67F3WG2H+38'}|||-0.099783|-78.47166
OPERATIONAL|POINT (-78.45815499999999 -0.1169678)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet|Cookies and Cream|"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111231409682953415544"">SIMBAÑA RIVERA ESTEBAN PAÚL</a>'], 'photo_reference': 'Aaw_FcJXhx6sLJGt9nmNfYz3tXuM2HL_wFUi3vol5zq3EPHkPr4b75g5j5R3ZhdqdmLpQ0JvmcedOKJS3dJCoN1gV5sniMrfFoM5IKV94R8HZz4yjTh6ka7G2-orkgvAIDXIVfN0FwObAAjsrNMRQjW4GsdEqgzvQQczWo47tRqZJuMvv6uX', 'width': 1000}]"|ChIJPy82agmP1ZERfOEjvO3BzlQ||ChIJPy82agmP1ZERfOEjvO3BzlQ|GOOGLE|['cafe', 'store', 'food', 'point_of_interest', 'establishment']||VGMR+6P9, Quito|{'open_now': True}||||-0.1169678|-78.45815499999999
OPERATIONAL|POINT (-78.4575041 -0.1111879)|https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png|#FF9E67|https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet|Humitas y Quimbolitos|"[{'height': 686, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112942318734660091833"">Humitas y Quimbolitos</a>'], 'photo_reference': 'Aaw_FcKjyVTfDuPKP5ZZxTYb2fUZQlXcjMhIonayVz-x1FhnETdWbcUVIP7VuFke1XR9FcuITEElikQONi4OFEo1sd_CViMulNdfY3OmGndlZNfC_1WJ4JlByDHwaCy0j7yp5Ho_AFiTjJTzhb2y8V_t9F_l4p0vqsx8AAMKXxCzkzsUSHGL', 'width': 720}]"|ChIJheyBjLeP1ZERbgXvIVHtjtc|5.0|ChIJheyBjLeP1ZERbgXvIVHtjtc|GOOGLE|['cafe', 'store', 'food', 'point_of_interest', 'establishment']|7.0|Quito|{'open_now': False}|{'compound_code': 'VGQR+GX Quito, Ecuador', 'global_code': '67F3VGQR+GX'}|||-0.1111879|-78.4575041
